filename,width,height,class,xmin,ymin,xmax,ymax
Image_52_jpg.rf.7071a86a7d44f6f044a09a29d8e8df3f.jpg,1170,780,ballon_football,597,617,685,695
gettyimages-871943448-612x612_jpg.rf.ac2882be4f925321deca13b1e5a42787.jpg,612,408,ball_tennis,353,85,410,143
27_jpg.rf.f525d69e255a53a28c6c3884be0a00ff.jpg,900,600,baseball,352,89,375,119
Image_47_jpg.rf.3cd7e29bf207680b0747fe24e170b4c4.jpg,2500,1667,basketball,810,73,920,178
Image_56_JPG.rf.342552849c656e24b8290e9135244c6c.jpg,1024,662,basketball,442,324,510,395
ball_035_jpg.rf.6d5fed4b03ed0f532b89a7f05ca9fc17.jpg,1500,943,ballon_rugby,193,63,291,164
54_jpg.rf.c10e2c149c35131322105dcc0641a9af.jpg,284,177,ball_pingpong,178,149,188,160
ball_052_jpg.rf.da1db6d61c44004b64e013e5db25e6a0.jpg,1328,1328,americanFootball,222,242,348,354
Image_29_jpg.rf.5d878aab0f5e2526939fe076aa619d57.jpg,2127,1595,ballon_football,797,1224,926,1345
Image_29_jpg.rf.5d878aab0f5e2526939fe076aa619d57.jpg,2127,1595,ballon_football,1479,1242,1608,1366
Image_24_jpg.rf.6a970de609b7c299d0bb643538d26913.jpg,1300,933,ballon_football,358,31,400,69
gettyimages-682424708-612x612_jpg.rf.0d1f7907bf6bece0a8582cc8d122c4c9.jpg,612,459,ball_pingpong,404,368,421,386
ball_001_jpg.rf.be850d794d65422c35728d3813849987.jpg,1500,1101,americanFootball,430,228,712,553
gettyimages-1401524703-612x612_jpg.rf.18a5f021dc8eb1b08535a0450f2e618a.jpg,612,429,ball_tennis,288,161,344,220
gettyimages-871943256-612x612_jpg.rf.c5d4d536b7b087158ed8e64e73dc5784.jpg,612,408,ball_tennis,192,33,213,56
13_jpg.rf.9e59f4e2690f66c727811dda353be1c7.jpg,1300,956,ball_pingpong,856,286,930,359
52_jpg.rf.9c20db745f0add9ca301b03b87ea7dea.jpg,293,172,ball_pingpong,109,115,115,122
gettyimages-2215075067-612x612_jpg.rf.dc04f71206071ab7f20b9dc03703dbda.jpg,612,344,ball_tennis,330,94,394,164
Image_65_jpg.rf.82fa922070f8f3f201415b2cb5eb688a.jpg,900,600,basketball,516,86,563,136
Image_41_jpg.rf.d5c29c33947a14343182ec61ad1c7af7.jpg,1200,800,ballon_football,916,304,1008,394
Image_193_jpg.rf.ddbef8b87b75ffac7d73f5cdb6936d27.jpg,675,450,ballon_volley,443,41,507,105
15_jpg.rf.3d22aa06596d7d632658dbea460ac349.jpg,281,179,ballon_handball,52,7,76,31
39_jpg.rf.de05597137a81f244e9645f5dd57e559.jpg,225,225,ballon_rugby,33,17,153,142
39_jpg.rf.de05597137a81f244e9645f5dd57e559.jpg,225,225,ballon_rugby,63,90,180,210
Image_164_jpg.rf.ef3da7d484aefeb95bfbc30c6e89d3ab.jpg,1024,711,ballon_volley,357,150,441,240
Image_14_jpg.rf.5559e0097e24b6baeeecd49f62f92305.jpg,1300,956,basketball,613,80,656,131
66-1-_jpg.rf.76d57ec83a8a79fcf7b2e06ca93fbecc.jpg,767,767,ball_tennis,193,213,219,240
34-1-_jpg.rf.0ce45f8fd64aeb8a7753169ef560aa2b.jpg,630,360,ball_tennis,365,64,558,260
34-1-_jpg.rf.0ce45f8fd64aeb8a7753169ef560aa2b.jpg,630,360,ball_tennis,9,158,49,193
ball_022_jpg.rf.fcb0ee4177b4d39bbfe54de139c9b26e.jpg,1920,1079,ballon_rugby,471,627,814,900
Image_11_png.rf.0151b6930d8bb1688cd56aa525d500c7.jpg,1920,572,ballon_football,1295,0,1506,191
ball_020_jpg.rf.b203ed109278c943b82dad2da56a45de.jpg,1300,932,americanFootball,913,51,1029,151
ball_025_jpg.rf.9c9cc41009ce0b7b98a901ac12c864ba.jpg,3600,2400,americanFootball,1830,250,2033,543
Image_47_jpg.rf.e793f2eb74821f306dc103090dc892cd.jpg,1200,824,ballon_football,480,710,584,811
28_jpg.rf.02063192ca72d65c389de0bb64317133.jpg,317,159,ball_pingpong,152,40,164,50
18_jpg.rf.d801d587bfe3967d778ac3c08ad9a493.jpg,178,284,ball_tennis,113,115,127,132
ball_075_jpg.rf.a0b938580e3a2d7392cebbaf4972e636.jpg,300,168,americanFootball,66,94,103,135
Image_170_jpg.rf.4d803b53f9330269c82e1b679e19d6b6.jpg,1920,1080,ballon_volley,1076,263,1124,314
ball_021_jpg.rf.d7c342666a0dd123a79886b5eb315ab6.jpg,1800,1200,americanFootball,737,93,992,355
55_jpg.rf.c859159370fad693f15df1a48e64c919.jpg,225,225,ball_tennis,89,123,103,137
ball_042_jpg.rf.3d1468eda7604d02a7cfcb3ce2068dca.jpg,1500,1101,ballon_rugby,376,556,693,866
gettyimages-2214039188-612x612_jpg.rf.ec3623af93adf486ac1ab8591013c937.jpg,612,408,ball_tennis,197,239,239,278
Image_46_jpg.rf.10aafbfdde0789bd48ec1e9603eb9b3e.jpg,1300,956,basketball,791,206,831,251
Image_66_jpg.rf.273e77b8b0e9f663f6bdfbbbeea9e43e.jpg,1280,720,ballon_volley,91,341,228,476
Image_117_jpg.rf.a3b91c556a3d4b20fc57b9d9e2ebeb03.jpg,1152,648,ballon_volley,461,13,570,115
Image_46_jpg.rf.518546a61bd81bbf53a9d93c280faa09.jpg,800,534,baseball,242,335,252,344
63-1-_jpg.rf.bfe3baedbaf5f67b5e219f6a2eefe222.jpg,960,640,ball_tennis,176,199,211,235
Image_15_jpg.rf.b3adc972329cc2fd22f7256545e80c12.jpg,1300,957,ballon_football,367,581,437,644
Image_42_jpg.rf.ad4548d3abebf0b8465372cf8b0327ac.jpg,1300,956,basketball,779,309,814,354
Image_148_jpg.rf.8dce0c6feb8d658c6f9a55c29af4dc04.jpg,1024,682,ballon_volley,748,396,826,477
gettyimages-2220693095-612x612_jpg.rf.795557fce0c2b47f4907514e81bfb2e7.jpg,612,344,ball_tennis,236,83,306,151
35-1-_jpg.rf.7a1f479468b875c8c9edba5d6a66c93a.jpg,612,382,ball_tennis,207,81,222,96
29_jpg.rf.3ae69cbe4468709002bba1dc4b0f0ddf.jpg,1300,957,ball_pingpong,889,244,1003,361
Image_68_jpg.rf.c4c9aef395df2f3052e51ba02208d756.jpg,1200,800,ballon_football,555,633,609,683
Image_16_jpeg.rf.8f3560290f8b00db25d985575d7bd467.jpg,1086,724,ballon_volley,532,206,587,261
13_jpg.rf.e40d0298f4b2bc733389c951ba5c9255.jpg,300,168,ballon_handball,147,4,164,21
52-2-_jpg.rf.ee637e0eec25599672fc2bc2239bb99b.jpg,525,350,baseball,99,45,122,65
Image_61_jpg.rf.b0b11084c939a5e9ecd56de52d9fe81d.jpg,2000,1333,basketball,442,586,606,764
09_jpg.rf.f7c287bfbcb96739f546452391eb5e36.jpg,300,168,ball_pingpong,232,83,237,89
gettyimages-141467758-612x612_jpg.rf.9a071923ffe3505f5b431fbc0fdff3b4.jpg,612,408,ball_tennis,239,111,282,154
52_jpg.rf.14ac274d25e53e648684d0845e5239f8.jpg,225,225,ball_tennis,174,172,181,180
45-2-_jpg.rf.49eb59174cf37f07d01d4700d7fd90a6.jpg,900,600,ball_pingpong,304,285,337,318
Image_160_jpg.rf.87a20b1b1a5edc34e67a386d744924b6.jpg,600,900,ballon_volley,324,113,375,162
gettyimages-1283894560-612x612_jpg.rf.fa1735a70291b3ca2873deffc0a07df0.jpg,612,408,ball_pingpong,353,187,366,198
12_jpg.rf.038c0b871c9da2d8e5597cc21b5b27ad.jpg,600,900,ball_pingpong,213,581,238,606
gettyimages-948733066-612x612_jpg.rf.a8dc31c75373a3f8b73186ebf20620ea.jpg,612,388,ball_pingpong,169,174,190,195
gettyimages-948733066-612x612_jpg.rf.a8dc31c75373a3f8b73186ebf20620ea.jpg,612,388,ball_pingpong,16,142,27,155
Image_68_jpg.rf.329f18ef7edd5a20898408bd65b6b303.jpg,1300,997,basketball,497,260,539,303
Image_59_webp.rf.2605960f796f4f44034a60694f791af1.jpg,1200,811,ballon_football,593,652,699,759
Image_4_jpg.rf.6b0a1d9f97a5cdf50301919aad38503c.jpg,1300,956,basketball,636,253,696,307
ball_022_jpg.rf.645adb5b5a605a29a0ff8e1a8858f61d.jpg,300,168,americanFootball,189,88,222,130
Image_67_jpg.rf.55d5236311be23889ee1780f182ee910.jpg,1200,800,ballon_football,109,587,179,654
Image_34_jpg.rf.a3a5dcaf03378ad545a3f82000559c77.jpg,800,494,basketball,406,301,462,362
80_jpg.rf.ef39376384259041b62204a7c216993e.jpg,612,412,baseball,176,196,252,268
Image_54_jpg.rf.b9d3c91d5e446392c6c8dc2c30ddc6e4.jpg,433,626,basketball,169,326,407,552
Image_13_jpg.rf.1442703ca1c45144fc05b357f106c724.jpg,391,280,ballon_football,149,130,167,149
68_jpg.rf.e688d34fd77880fe5b39114109f2e7f0.jpg,740,1110,ball_tennis,80,508,343,780
68_jpg.rf.e688d34fd77880fe5b39114109f2e7f0.jpg,740,1110,ball_tennis,505,497,740,908
68_jpg.rf.e688d34fd77880fe5b39114109f2e7f0.jpg,740,1110,ball_tennis,432,500,613,718
Image_75_jpg.rf.27e014ac8630187dfc14c24e4e1a4467.jpg,1440,900,ballon_football,800,692,900,794
33_jpg.rf.6cd3d2660663631164c579ed40645846.jpg,1800,1200,baseball,505,32,568,87
91_jpg.rf.7ecdd9b28c1cf3b833b38794f881e144.jpg,512,342,baseball,78,41,158,115
gettyimages-2215075059-612x612_jpg.rf.36438bf59d39d21b8407375f9bd12e41.jpg,612,344,ball_tennis,258,100,288,133
ball_013_jpg.rf.98329670f1aff60736edc76832942815.jpg,1300,954,americanFootball,667,180,787,350
Image_63_jpg.rf.4ffe60fbfeaaef87b5358ca4328f35a9.jpg,1180,1600,ballon_volley,578,48,718,180
gettyimages-2166942435-612x612_jpg.rf.57d93ac4f312f24de83f87cc4fef8db7.jpg,408,612,ball_tennis,135,485,148,501
42_jpg.rf.7869b1c8d14799ba1ed4bbbac5318045.jpg,225,225,ballon_rugby,109,55,203,162
42_jpg.rf.7869b1c8d14799ba1ed4bbbac5318045.jpg,225,225,ballon_rugby,17,78,129,160
Image_59_jpg.rf.a9b9acd322d32089877824b05c74180e.jpg,1280,720,basketball,404,662,452,708
Image_27_jpg.rf.e5a73820037bd8e756acce729084315b.jpg,1200,800,ballon_football,477,659,560,747
ball_005_jpg.rf.52713ce4d568a11d6204ce95a4c57ce9.jpg,1200,798,americanFootball,943,283,1050,361
ball_027_jpg.rf.b1b3663061064f891d8238d113871881.jpg,1280,720,americanFootball,605,31,751,172
Image_152_jpg.rf.de163d33e7b58505080035ed762a0d58.jpg,1300,956,ballon_volley,311,4,373,70
16_jpg.rf.f124519a99ad9156b05b71b86132713f.jpg,974,1390,ball_pingpong,424,368,438,390
Image_36_jpg.rf.dbfead36ade4b9c30d1450e2527df9b8.jpg,2000,1333,ballon_volley,706,268,832,396
26_jpg.rf.ca965a572ef381c5898b6859bad6a238.jpg,225,225,ballon_rugby,110,47,130,81
47_jpg.rf.3d62204d7fd75e976aa249384483c78f.jpg,168,299,ballon_handball,86,121,113,154
gettyimages-953665108-612x612_jpg.rf.41ee336bedd7275c672aeb38ac897176.jpg,612,408,ball_pingpong,233,302,266,334
26-1-_jpg.rf.c504061c4de406b79b123c4c1dabb1f8.jpg,612,323,ball_tennis,362,49,384,70
13_jpg.rf.c81d2e474229b1f49c702ebd04bbc8b9.jpg,274,184,ballon_rugby,168,91,188,109
30_jpg.rf.19a9512932c952865ca95a6ae872862a.jpg,225,225,ballon_handball,8,9,219,218
gettyimages-1172461445-612x612_jpg.rf.651ff0a808b39db760a6c9ebbc129f4c.jpg,612,413,ball_pingpong,391,359,422,386
Image_1_jpeg.rf.e2f0de564850a4020d9a1cb5d5110310.jpg,2248,1500,ballon_football,1053,436,1399,798
Image_158_jpg.rf.451035d7fc2d27a976f75c9d1f33727d.jpg,1024,576,ballon_volley,546,191,580,228
Image_44_jpg.rf.78309c84fb68e9a24fc27b0a3eff854a.jpg,3000,1500,ballon_football,702,1150,930,1378
09_jpg.rf.14fb9fec4abf7e2727a12126d43c0aa0.jpg,626,418,ball_pingpong,255,271,278,296
61_jpg.rf.4333dee849f4dab2ef5316f35e56a1b5.jpg,310,162,ballon_handball,109,7,136,35
53_jpg.rf.4b4a02a810c07da28daf23405bef1338.jpg,194,259,ball_pingpong,28,96,93,162
66_jpg.rf.8fa8ea96ddc966fc6040201f3e0c3c32.jpg,289,174,ball_pingpong,171,31,223,88
Image_52_jpg.rf.e122b351edba5254bd45ec11d1458dbb.jpg,4000,2686,ballon_volley,1697,250,2063,620
ball_012_jpg.rf.adc7582c29a540f4c80934e358078d04.jpg,474,845,ballon_handball,360,112,458,209
ball_012_jpg.rf.adc7582c29a540f4c80934e358078d04.jpg,474,845,ballon_handball,409,26,460,80
ball_051_jpg.rf.644b9c533aa3b01109389e47e472fb08.jpg,1200,1200,americanFootball,1038,252,1135,362
Image_2_jpg.rf.c2bc31bb3252b10d36c0192fc7e63531.jpg,1300,956,basketball,103,329,153,367
Image_59_jpg.rf.5f543be2f6191faa0e34b52ea22209c3.jpg,866,1390,basketball,538,284,634,386
Image_3_jpg.rf.d6eeefa0479356b8f2339e645357af58.jpg,447,626,basketball,234,314,262,348
Image_27_jpg.rf.b1fe1792fc6f7a11bc0a4b14901999eb.jpg,1600,1157,basketball,745,327,897,487
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,123,288,148,317
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,265,329,294,359
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,437,337,466,365
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,156,164,179,189
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,196,168,221,193
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,322,282,349,311
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,355,274,381,302
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,385,279,412,308
Image_115_png.rf.f44c117de087da9d692da1930f56817c.jpg,615,397,ballon_football,452,324,479,352
33_jpg.rf.b6b62d5c6b53f2ca2bad582106583192.jpg,275,183,ballon_handball,136,58,163,86
40-1-_jpg.rf.4181efae78a2be49c71c609924565b2d.jpg,663,442,ball_tennis,107,202,196,291
40-1-_jpg.rf.4181efae78a2be49c71c609924565b2d.jpg,663,442,ball_tennis,306,262,408,359
40-1-_jpg.rf.4181efae78a2be49c71c609924565b2d.jpg,663,442,ball_tennis,453,158,490,196
40-1-_jpg.rf.4181efae78a2be49c71c609924565b2d.jpg,663,442,ball_tennis,354,230,431,301
ball_026_jpg.rf.e2fa1d4a55d0127fab5741c413db08aa.jpg,3326,2879,americanFootball,470,620,995,1245
15-2-_jpg.rf.66aadd1b6ce878109a19c790a897dad4.jpg,1296,729,baseball,436,253,490,303
50_jpg.rf.1d92ccc54631d9de656094033fca6246.jpg,225,225,ballon_handball,0,0,225,224
Image_186_jpg.rf.de012e9632808da476f91ec1e15311d1.jpg,800,534,ballon_volley,403,198,420,216
ball_055_jpg.rf.e3140e04458ba825b27071fbe003d493.jpg,1300,744,americanFootball,380,27,493,122
23_jpg.rf.39e4fc71ebccbe19f9726cee5493079d.jpg,1500,1223,baseball,540,340,593,385
Image_169_jpg.rf.be6955e36ebbb576ca57a37a38235099.jpg,675,449,ballon_volley,92,116,156,179
ball_024_jpg.rf.b7e5fc42ea63d1af5f77e38ac6112d20.jpg,300,168,ballon_rugby,92,96,132,155
Image_70_jpg.rf.e4b0beb78ef4aafe6bfcfc595e5d512b.jpg,2000,1339,basketball,280,248,422,354
ball_045_jpg.rf.7165c0cfea7043987a4845ccf8710ce0.jpg,474,315,ballon_handball,172,58,191,80
43_jpg.rf.4c1fa7ef212e817d35396221bf3018ef.jpg,612,345,baseball,210,86,291,167
Image_8_jpg.rf.cbbbeb7233cfa03be194f897b663811b.jpg,1300,956,basketball,521,470,567,527
Image_60_jpg.rf.363663c97ea244a0dea862923bde59ac.jpg,2000,1334,ballon_football,694,94,882,284
ball_048_jpg.rf.31221450b93ca4c8d18f3d1e6b70e616.jpg,300,168,americanFootball,14,89,66,134
30_jpg.rf.2f48e5617c1033ffcd7dc59c9b1bf8eb.jpg,299,168,ballon_rugby,144,13,163,41
Image_123_jpg.rf.b5e2c7dd95416a1f83659296b3a23945.jpg,1825,1217,ballon_volley,748,330,933,518
Image_84_jpg.rf.edc5c69442da2bec5e4dc07e4546ce3e.jpg,2400,1800,ballon_volley,655,125,825,288
Image_2_jpg.rf.ce5f5bd4d93da648734ab31f80f23468.jpg,853,1280,basketball,215,308,300,395
Image_52_jpg.rf.91c7044930d70e0154fae02fa03aca17.jpg,620,900,basketball,158,229,216,286
ball_060_jpg.rf.d47527b29d24ec6030eb42d97f887965.jpg,300,168,ballon_rugby,56,47,81,79
ball_023_jpg.rf.929f3fad69506e129e99501c60b5b449.jpg,300,168,ballon_rugby,97,108,143,168
ball_026_jpg.rf.a35ce6b1cb1f8ddbc3d1d6643bb5b55c.jpg,480,360,ballon_handball,125,234,187,296
ball_027_jpg.rf.e2ba2a3d94ae4583dc0594cfe3941b0f.jpg,1600,1155,ballon_rugby,815,220,978,440
Image_15_jpg.rf.75303e7783ba55ba2400dae22b668a0c.jpg,1300,1065,basketball,621,466,827,676
ball_076_jpg.rf.e4461a5db72d4dfd6897c2f88737ad50.jpg,474,299,ballon_handball,187,39,205,58
ball_043_jpg.rf.388554140cf30836ba77742f2c9e87d2.jpg,4915,3271,americanFootball,520,1260,1310,1805
Image_30_jpg.rf.0f94075612888b0aa4ea3494bfca4f3a.jpg,1024,768,basketball,612,124,672,176
Image_184_jpg.rf.1295bad385da1d6610ae1d1418fc8b5b.jpg,1920,1080,ballon_volley,983,417,1181,620
75_jpg.rf.306bc3571c3e526e419fdcb3b9ffcff7.jpg,885,500,ball_pingpong,311,205,332,222
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,74,10,124,62
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,149,35,200,84
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,9,54,59,109
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,7,109,57,160
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,70,143,121,195
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,106,69,156,121
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,193,114,245,164
24_jpg.rf.a8cdba22836904f6176d9ea983d259e0.jpg,251,201,ball_tennis,134,116,186,168
71_jpg.rf.c5335b4e5551749bab1931e1da05a3f7.jpg,932,582,ball_pingpong,822,35,853,65
Image_57_jpg.rf.e378f13f89508c98ef066e3db8ca0a2b.jpg,1600,1158,ballon_volley,456,433,488,466
Image_7_jpg.rf.34e0dcdcc23bc8cae6df02d4d42bfed2.jpg,675,449,ballon_volley,416,33,460,79
gettyimages-1417928601-612x612_jpg.rf.8babdd3e24adb5645af91d06510a0291.jpg,612,408,ball_pingpong,83,197,102,212
Image_21_jpg.rf.17ce2563a18a4cdae4886e661c0c4db1.jpg,3133,2387,ballon_football,1689,2011,2057,2379
gettyimages-961216098-612x612_jpg.rf.f3c217393004fe368afd02db93293fe0.jpg,612,408,ball_pingpong,239,149,247,157
Image_40_jpg.rf.b4459eb479a12f35192ea8f45ec6df69.jpg,1200,800,ballon_football,796,668,893,762
Image_137_jpg.rf.5f50a5273328a716201f598a0d860aab.jpg,1300,956,ballon_volley,373,0,521,96
Image_66_jpg.rf.eee9ecae3be17f7233ced5966eafd3b7.jpg,1553,2000,basketball,533,198,645,315
ball_054_jpg.rf.ca3edf05022b3e828bfdfd80b1a9e251.jpg,300,168,americanFootball,49,78,87,107
39_jpg.rf.b9a2e2e71b7b1e38e29b4a10581fad38.jpg,1000,500,ball_pingpong,531,267,581,316
40-2-_jpg.rf.f222524344dbc73c0f229e25e00e4db7.jpg,720,405,baseball,239,21,259,41
Image_125_jpg.rf.6383af19031dca7e86b12492e75c3598.jpg,1280,1920,ballon_volley,630,443,755,570
ball_024_jpg.rf.bc90dedd90854649a22aba41a56950bf.jpg,1920,1080,americanFootball,1086,59,1154,104
gettyimages-1695418222-612x612_jpg.rf.7d77c6939506ef4d9967b7ab6a943cba.jpg,612,407,ball_tennis,293,195,334,238
Image_68_jpg.rf.8d1588699abd9d78d97ffee5dd0c10c4.jpg,1000,762,ballon_football,538,642,659,759
gettyimages-530848364-612x612_jpg.rf.0cb5faaef7b57bc922cd511227d68630.jpg,612,408,ball_tennis,294,69,320,93
21_jpg.rf.cff438750734fd7017617dd634141c7e.jpg,225,225,ballon_rugby,76,92,150,141
67_jpg.rf.37feec60bbd4a58a8f7f363b068bc66e.jpg,612,416,baseball,372,85,410,124
08_jpg.rf.009a2d4eda2a454c57b3096037e51f73.jpg,225,225,ball_pingpong,74,118,113,154
Image_65_jpg.rf.a94cb2a124a008aa90a51102b59ab16a.jpg,1280,719,ballon_volley,569,0,632,30
Image_54_jpg.rf.79ccbf439442359267641bf0f01a1fa0.jpg,1300,1065,ballon_football,420,451,509,543
31-1-_jpg.rf.21c702f2fb6078ac72923e6f4626f2f7.jpg,626,471,ball_tennis,530,194,583,245
Image_60_png.rf.8ab69badddcbf88f3910f76a7b5ef98a.jpg,1000,1000,basketball,717,297,917,496
Image_60_png.rf.8ab69badddcbf88f3910f76a7b5ef98a.jpg,1000,1000,basketball,783,510,886,609
Image_60_png.rf.8ab69badddcbf88f3910f76a7b5ef98a.jpg,1000,1000,basketball,307,751,397,841
Image_37_jpg.rf.dd3c71acbb91dc57ee2f3c2bc0d31d70.jpg,1000,653,basketball,325,305,348,330
Image_37_jpg.rf.dd3c71acbb91dc57ee2f3c2bc0d31d70.jpg,1000,653,basketball,104,215,119,229
Image_37_jpg.rf.dd3c71acbb91dc57ee2f3c2bc0d31d70.jpg,1000,653,basketball,615,218,639,239
ball_018_jpg.rf.9ee45707727cdd467c11ef903dfe4266.jpg,1280,720,ballon_rugby,56,92,667,641
Image_56_jpg.rf.4bdc6430f80e1b5ef942ee514b931ab3.jpg,1600,1064,ballon_football,804,689,971,860
62_jpg.rf.110e29b7d68667c0860563fe5044f0ac.jpg,661,360,ball_pingpong,473,277,505,307
Image_60_jpg.rf.e70aa82a213391f44f68726b0fa38c9d.jpg,1300,953,basketball,364,466,581,711
ball_027_jpg.rf.47d6519fbb59ccecf9be7925b9fb04d9.jpg,299,168,americanFootball,164,105,195,155
35_jpg.rf.ff23fa843f61b303db624c6bc24241a7.jpg,500,437,ball_pingpong,464,260,483,283
ball_044_jpg.rf.51c567e056fae42a5f97388b0ed41e33.jpg,300,168,ballon_rugby,136,122,162,140
01_jpg.rf.1caca66cbe4c691ff04beb354b631f14.jpg,612,344,baseball,262,75,280,92
Image_9_jpg.rf.95ee05a7b1a8b0afe5536551cd10d5b7.jpg,600,400,ballon_football,248,216,364,333
Image_23_jpg.rf.cc08e7a20eaf2b6f7a6bedab0bbc6d8d.jpg,1300,953,ballon_football,935,335,964,362
ball_037_jpg.rf.0363a31e9cddcd3ec08a819d3eacb822.jpg,474,348,ballon_handball,175,41,195,62
Image_27_jpg.rf.5929938efa909fa5dfa22854bb507239.jpg,347,280,ballon_football,234,104,254,124
02_jpg.rf.df4ca4dbd486301f7bcb5864a32fb557.jpg,675,507,ball_pingpong,80,224,104,244
19_jpg.rf.d029cf58803dbedfc9e99198413508f0.jpg,460,345,ball_pingpong,129,109,170,151
Image_43_jpeg.rf.cd2a0241ef630e6b91e3c2139819c5cd.jpg,690,517,basketball,272,249,310,280
ball_079_jpg.rf.4690f4f42304fd00d22175f07c5f2055.jpg,474,758,ballon_handball,391,85,468,164
gettyimages-906517064-612x612_jpg.rf.9d3c516e197ad8a5779b5df6f067a76c.jpg,612,408,ball_pingpong,313,160,347,191
gettyimages-906517064-612x612_jpg.rf.9d3c516e197ad8a5779b5df6f067a76c.jpg,612,408,ball_pingpong,382,225,418,261
51_jpg.rf.231a266730006dbfaa79e3083b1d8246.jpg,612,306,ball_tennis,286,26,301,41
ball_003_jpg.rf.5cff94cda1951c986c855a3310f26c22.jpg,474,524,ballon_handball,68,34,114,82
Image_12_png.rf.fe45b5e0d53bd9c98bc0bde311bd8013.jpg,1200,796,basketball,551,47,613,107
Image_11_png.rf.39d6b949a5be16bc31f88c299af60d27.jpg,1080,1920,ballon_volley,104,190,341,423
Image_11_png.rf.39d6b949a5be16bc31f88c299af60d27.jpg,1080,1920,ballon_volley,513,659,868,1094
ball_049_jpg.rf.48ab99a2790d4fb698bc91bdb0aa9549.jpg,1600,1167,americanFootball,845,78,938,177
10_jpg.rf.a42819a5709f77cf1db0012d33d3cc57.jpg,275,183,ball_tennis,67,45,79,58
ball_042_jpg.rf.aac9061452330290549e06e8ba8b0d29.jpg,300,168,ballon_rugby,184,57,218,106
Image_175_jpg.rf.337fee4ca4fa80d8675305f6bcf281b5.jpg,2560,1706,ballon_volley,1140,573,1243,675
Image_175_jpg.rf.337fee4ca4fa80d8675305f6bcf281b5.jpg,2560,1706,ballon_volley,1443,1260,1535,1368
40_jpg.rf.7aa2ada101f2bd44d6fc781a20c6a9eb.jpg,224,225,ball_tennis,188,146,195,153
40_jpg.rf.7aa2ada101f2bd44d6fc781a20c6a9eb.jpg,224,225,ball_tennis,83,83,141,142
40_jpg.rf.7aa2ada101f2bd44d6fc781a20c6a9eb.jpg,224,225,ball_tennis,125,62,135,73
40_jpg.rf.7aa2ada101f2bd44d6fc781a20c6a9eb.jpg,224,225,ball_tennis,57,56,67,66
40_jpg.rf.7aa2ada101f2bd44d6fc781a20c6a9eb.jpg,224,225,ball_tennis,19,165,30,178
Image_144_jpg.rf.9a806ddedb1a63788c0ba377e45a34ea.jpg,1124,1690,ballon_volley,795,213,945,365
40_jpg.rf.fcd5e3b78a37bfc3085975671f5161ea.jpg,800,520,ball_pingpong,201,250,303,339
gettyimages-907251580-612x612_jpg.rf.6c1e1b2b278735d4d30099d4f466fb0a.jpg,612,408,ball_pingpong,227,306,264,336
61-1-_jpg.rf.b9f0722662f2ed3be07a1cb1fa8c0bb4.jpg,450,300,ball_tennis,86,140,102,155
ball_042_jpg.rf.18def8084d10e02ec070d959d3d3b57f.jpg,300,168,americanFootball,15,86,40,125
16-1-_jpg.rf.37d4e6d3151413ac5cb63dc40dc5b2da.jpg,390,280,ball_tennis,240,49,278,88
ball_025_jpg.rf.81925bd887769490c73ac1d47eda72fd.jpg,1200,800,americanFootball,512,61,570,152
20_jpg.rf.674e162d4d2720a23a1285c096d66c1a.jpg,225,225,ballon_rugby,0,0,224,225
Image_57_jpg.rf.7c768da169ec34badfc0a006ee4eb719.jpg,2560,1440,basketball,982,186,1086,292
Image_11_jpg.rf.8e7c6de68a6a606c995e971ea24c923c.jpg,1600,1066,ballon_volley,493,234,683,421
Image_80_jpg.rf.68e13ef49aa7031811de8daf6bcd7b90.jpg,1280,853,ballon_football,451,271,778,595
Image_59_jpg.rf.e7c1ce6883478aa78d5dd0abf382a142.jpg,590,885,basketball,201,763,279,856
40_jpg.rf.214018e044bc0259a9f4b8d5456c9ea7.jpg,225,225,ballon_rugby,0,0,222,224
64_jpg.rf.3ca0677a4657022c391a7badb05cc79a.jpg,275,183,ballon_handball,146,25,161,40
40_jpg.rf.d9f1708c2304f471079b7fcd0c84e034.jpg,924,616,baseball,438,241,493,295
